year,week,SMN,SMT,VCI,TCI,VHI
2001,1,0.153,310.42,40.29,32.34,36.32
2001,2,0.142,311.4,35.32,31.42,33.37
2001,3,0.132,312.44,31.07,31.06,31.06
2001,4,0.123,313.33,26.68,31.59,29.13
2001,5,0.115,314.11,23.26,32.17,27.72
2001,6,0.113,314.91,22.96,31.92,27.44
2001,7,0.11,315.71,23.48,29.4,26.44
2001,8,0.106,316.27,23.85,25.87,24.86
2001,9,0.104,316.32,25.21,26.58,25.9
2001,10,0.104,316.15,27.71,25.48,26.59
2001,11,0.106,315.91,31.22,22.21,26.71
2001,12,0.106,315.26,33.6,22.06,27.83
2001,13,0.107,314.34,36.94,21.67,29.31
2001,14,0.11,312.82,39.36,25.51,32.44
2001,15,0.114,310.46,39.86,32.71,36.29
2001,16,0.122,307.59,41.04,42.24,41.64
2001,17,0.133,304.9,44.47,49.91,47.19
2001,18,0.143,303.05,46.81,51.04,48.93
2001,19,0.148,302.08,46.57,50.16,48.37
2001,20,0.145,301.19,43,51.06,47.03
2001,21,0.135,300.51,37.06,50.66,43.86
2001,22,0.125,300.39,33.93,45.69,39.81
2001,23,0.118,300.82,35.69,36.86,36.28
2001,24,0.11,300.83,37.58,33.99,35.78
2001,25,0.102,301.24,40.68,28.19,34.43
2001,26,0.098,302.08,45.45,21,33.22
2001,27,0.095,302.94,48.58,15.99,32.29
2001,28,0.089,303.25,47.94,15.41,31.67
2001,29,0.085,303.89,47.77,13.74,30.75
2001,30,0.086,305.48,52.42,7.2,29.81
2001,31,0.088,306.86,57.83,3.02,30.42
2001,32,0.087,307.58,60.6,2.49,31.54
2001,33,0.084,307.48,61.17,4.07,32.62
2001,34,0.08,307.08,59.47,7.97,33.72
2001,35,0.079,307.11,59.62,13.21,36.42
2001,36,0.079,306.95,58.42,17.53,37.98
2001,37,0.076,305.72,48.41,30.67,39.54
2001,38,0.077,305.13,41.18,39.89,40.54
2001,39,0.081,304.57,36.63,44.97,40.8
2001,40,0.087,303.79,32.58,47.91,40.25
2001,41,0.095,302.61,30.66,58.64,44.65
2001,42,0.113,302.24,34.43,61.88,48.15
2001,43,0.136,302.58,41.14,57.61,49.37
2001,44,0.159,303.16,47.54,50.97,49.26
2001,45,0.173,303.67,50.44,47.11,48.78
2001,46,0.179,304.21,51.15,45.53,48.34
2001,47,0.18,304.72,49.61,45.64,47.63
2001,48,0.178,305.37,47.55,44.67,46.11
2001,49,0.173,305.57,44.98,46.11,45.55
2001,50,0.168,306.01,42.32,47.19,44.75
2001,51,0.162,306.89,39.79,46.47,43.13
2001,52,0.154,307.76,37,44.76,40.88
2002,1,0.145,308.65,33.73,44,38.86
2002,2,0.138,309.55,31.06,44.81,37.94
2002,3,0.133,310.84,29.78,44.04,36.91
2002,4,0.129,311.93,29.17,44.02,36.6
2002,5,0.125,312.95,28.94,43.09,36.02
2002,6,0.122,314.14,29.48,39.32,34.4
2002,7,0.119,315.21,30.26,34.46,32.36
2002,8,0.114,315.79,29.79,31.38,30.58
2002,9,0.11,315.78,29.75,33.39,31.57
2002,10,0.107,315.27,30.13,36.8,33.46
2002,11,0.106,315.03,31.01,32.76,31.88
2002,12,0.104,314.26,31.42,32.88,32.15
2002,13,0.105,312.62,33.92,38.32,36.12
2002,14,0.108,310.16,36.71,48.62,42.66
2002,15,0.114,307.22,39.34,57.99,48.66
2002,16,0.124,304.86,42.17,64.1,53.14
2002,17,0.135,302.72,44.81,69.07,56.94
2002,18,0.143,301.24,45.94,69.4,57.67
2002,19,0.148,301.22,45.92,59.36,52.64
2002,20,0.147,301.85,43.94,44.69,44.32
2002,21,0.139,301.55,39.15,40.77,39.96
2002,22,0.126,300.34,33.87,46.42,40.15
2002,23,0.111,299.55,29.49,47.69,38.59
2002,24,0.096,298.86,25.62,49.07,37.35
2002,25,0.084,298.31,25.27,49.65,37.46
2002,26,0.078,298.48,28.95,47.18,38.06
2002,27,0.075,299.49,32.83,41.79,37.31
2002,28,0.075,301.15,36.15,31.85,34
2002,29,0.076,303.01,40.29,20.99,30.64
2002,30,0.073,303.34,41.29,22.28,31.78
2002,31,0.071,303.72,43.04,23.61,33.33
2002,32,0.071,304.53,45.34,21.72,33.53
2002,33,0.071,305.24,47.45,18.96,33.21
2002,34,0.071,305.13,49.17,21.53,35.35
2002,35,0.071,304.61,50.02,30.74,40.38
2002,36,0.074,304.46,51.67,35.49,43.58
2002,37,0.079,304.26,51.09,42.43,46.76
2002,38,0.085,303.29,50.28,56.89,53.58
2002,39,0.095,302.44,52.08,66.25,59.16
2002,40,0.11,301.63,53.76,70.79,62.28
2002,41,0.13,301.14,56.78,73.73,65.25
2002,42,0.153,301.37,60.6,70.12,65.36
2002,43,0.175,301.5,63.4,66.78,65.09
2002,44,0.194,302.14,65.58,58.78,62.18
2002,45,0.207,303.12,66.84,50.76,58.8
2002,46,0.214,304.15,66.82,45.66,56.24
2002,47,0.216,305.13,65.66,43.06,54.36
2002,48,0.212,305.52,63.05,43.84,53.44
2002,49,0.206,305.78,60.3,45.14,52.72
2002,50,0.199,306.49,57.46,44.64,51.05
2002,51,0.19,306.99,53.94,46.28,50.11
2002,52,0.18,307.75,50.58,45.42,48
2003,1,0.17,308.7,46.98,44.32,45.65
2003,2,0.161,310.03,43.48,41.47,42.47
2003,3,0.151,311.61,39.91,37.26,38.58
2003,4,0.142,312.81,36.71,35.22,35.96
2003,5,0.135,313.82,34.47,33.63,34.05
2003,6,0.129,314.69,33.16,32.59,32.87
2003,7,0.124,315.48,33.27,30.47,31.87
2003,8,0.118,315.93,32.87,29.01,30.94
2003,9,0.112,315.24,30.53,39.79,35.16
2003,10,0.108,314.33,29.36,48.5,38.93
2003,11,0.106,313.58,29.83,50.36,40.09
2003,12,0.105,312.55,31.23,51.44,41.33
2003,13,0.105,311.07,33.4,53.39,43.4
2003,14,0.109,308.96,36.43,59.13,47.78
2003,15,0.117,306.22,40.13,65.78,52.95
2003,16,0.128,302.95,43.83,78.18,61
2003,17,0.138,300.5,46.48,84.9,65.69
2003,18,0.15,299.15,50.23,85.37,67.8
2003,19,0.158,298.88,53.56,80.79,67.18
2003,20,0.162,299,55.98,71.87,63.93
2003,21,0.158,298.89,55.26,65.68,60.47
2003,22,0.15,298.58,54.27,61.92,58.1
2003,23,0.142,298.9,55.2,52.99,54.09
2003,24,0.131,299.38,54.71,45.62,50.16
2003,25,0.121,300.25,55.59,36.66,46.13
2003,26,0.112,301.16,56.61,29.42,43.02
2003,27,0.101,301.29,53.99,29.81,41.9
2003,28,0.09,301.25,49.15,31.77,40.46
2003,29,0.081,301.16,45.01,34.99,40
2003,30,0.076,301.56,44.58,34.8,39.69
2003,31,0.078,302.74,48.88,29.74,39.31
2003,32,0.079,303.96,52.19,24.87,38.53
2003,33,0.077,304.99,53.54,20.42,36.98
2003,34,0.077,305.57,55.4,18.37,36.88
2003,35,0.078,306.43,57.86,17.44,37.65
2003,36,0.081,307.97,60.51,11.05,35.78
2003,37,0.081,308.6,53.44,8.99,31.21
2003,38,0.081,308.95,45.78,8.18,26.98
2003,39,0.082,309.05,37.8,7.06,22.43
2003,40,0.082,308.52,28.34,6.74,17.54
2003,41,0.083,308.09,21.7,8.89,15.29
2003,42,0.085,307.45,17.45,15.52,16.48
2003,43,0.09,307.22,15.75,18.94,17.34
2003,44,0.095,306.83,15.23,22.94,19.08
2003,45,0.099,306.28,14.68,28.57,21.62
2003,46,0.101,305.55,14.38,36.78,25.58
2003,47,0.107,304.56,15.91,46.59,31.25
2003,48,0.117,304.28,19.65,51.13,35.39
2003,49,0.13,304.7,25.02,51.66,38.34
2003,50,0.14,305.18,29.38,53.06,41.22
2003,51,0.143,305.48,31.36,56.87,44.12
2003,52,0.143,305.64,31.89,60.8,46.34
2004,1,0.138,305.91,30.53,65.04,47.78
2004,5,0.119,310.2,25.06,70.63,47.85
2004,6,0.114,311.93,23.55,64.27,43.91
2004,7,0.112,313.54,24.83,55.4,40.11
2004,8,0.111,315.05,28.48,42.16,35.32
2004,9,0.113,316.45,33.92,25.57,29.75
2004,10,0.116,317.41,40.52,11.55,26.03
2004,25,0.07,299.85,15.91,39.11,27.51
2004,26,0.072,300.46,24.58,33.49,29.04
2004,27,0.068,299.57,27.05,41.25,34.15
2004,28,0.065,299.1,27.97,46.64,37.31
2004,30,0.056,297.88,26.41,59.25,42.83
2004,31,0.054,298.45,27.24,57.35,42.3
2004,32,0.054,299.5,28.33,53.22,40.78
2004,33,0.056,301.1,30.67,46.52,38.6
2004,34,0.058,302.3,33.93,41.69,37.81
2004,35,0.064,303.81,40.71,36.83,38.77
2004,36,0.07,305.49,46.1,28.3,37.2
2004,37,0.073,305.92,42.78,28.93,35.86
2004,38,0.076,305.94,39.03,32.16,35.59
2004,39,0.081,305.51,35.88,35.57,35.73
2004,40,0.087,304.62,32.76,39.42,36.09
2004,41,0.097,303.54,31.98,49.57,40.77
2004,42,0.112,302.48,33.87,59.97,46.92
2004,43,0.13,301.37,37.7,68.07,52.89
2004,44,0.152,300.42,43.87,72.19,58.03
2004,45,0.177,300.13,52.23,72.2,62.22
2004,46,0.198,300.36,59.77,70.37,65.07
2004,47,0.214,300.81,65.51,69.33,67.42
2004,48,0.225,301.5,69.64,67.66,68.65
2004,49,0.229,302.27,71.77,66.37,69.07
2004,50,0.228,303.41,72.82,64.19,68.5
2004,51,0.224,304.99,72.65,60.26,66.45
2004,52,0.216,306.5,71.59,55.25,63.42
2005,1,0.205,307.75,69.15,52.67,60.91
2005,2,0.193,309.03,65.53,50.97,58.25
2005,3,0.183,310.27,62.07,50.7,56.39
2005,4,0.172,311.23,59.26,52.07,55.66
2005,5,0.163,312.24,57.79,51.6,54.7
2005,6,0.156,313.12,56.82,51.61,54.22
2005,7,0.148,313.62,56.23,54.34,55.28
2005,8,0.138,313.61,53.48,60.75,57.11
2005,9,0.129,313.46,48.99,65.66,57.32
2005,10,0.123,313.32,46.42,63.52,54.97
2005,11,0.121,313.19,46.44,56.53,51.49
2005,12,0.119,312.95,47.54,47.65,47.59
2005,13,0.12,312.23,51.12,42.28,46.7
2005,14,0.123,310.83,54.33,42.7,48.52
2005,15,0.129,308.88,55.38,44.87,50.13
2005,16,0.139,306.53,56.87,50.45,53.66
2005,17,0.153,304.24,61.72,55.18,58.45
2005,18,0.168,302.5,67.09,56.11,61.6
2005,19,0.18,301.14,71.59,59.1,65.34
2005,20,0.188,300.29,75.74,59.08,67.41
2005,21,0.19,300.04,79.3,54.49,66.9
2005,22,0.189,300.08,82.78,48.04,65.41
2005,23,0.183,299.92,84.1,44.04,64.07
2005,24,0.172,299.64,82.7,42.64,62.67
2005,25,0.155,299.36,79.16,41.52,60.34
2005,26,0.139,299.08,75.64,42.27,58.96
2005,27,0.124,298.95,71.33,44.61,57.97
2005,28,0.111,299.03,65.92,46.17,56.05
2005,29,0.101,299.08,61.47,48.45,54.96
2005,30,0.093,299.77,59.34,46.16,52.75
2005,31,0.09,300.54,59.62,43.61,51.61
2005,32,0.088,301.4,61.31,40.9,51.11
2005,33,0.087,302.22,64.07,38.67,51.37
2005,34,0.087,303.1,67.6,35.55,51.58
2005,35,0.089,303.83,71.34,35.96,53.65
2005,36,0.09,304.19,71.85,37.19,54.52
2005,37,0.09,303.83,66.11,46.2,56.16
2005,38,0.092,303.37,59.41,56.42,57.92
2005,39,0.096,302.75,53.19,63.36,58.27
2005,40,0.104,302.25,48.79,64.44,56.62
2005,41,0.117,301.95,47.81,65.68,56.75
2005,42,0.136,301.63,49.76,67.69,58.73
2005,43,0.153,301.59,51.17,66.09,58.63
2005,44,0.167,302.31,51.75,57.68,54.71
2005,45,0.175,303.41,51.24,48.89,50.07
2005,46,0.177,304.55,49.78,43.26,46.52
2005,47,0.176,305.76,47.52,39.38,43.45
2005,48,0.172,307.02,44.89,35.13,40.01
2005,49,0.167,308.41,42.16,29.61,35.89
2005,50,0.16,309.48,38.62,26.31,32.46
2005,51,0.153,310.52,35.39,23.35,29.37
2005,52,0.144,311.57,32,18.9,25.45
2006,1,0.135,312.36,28.44,17.43,22.94
2006,2,0.13,313.2,26.86,16.41,21.64
2006,3,0.125,313.82,25.27,18.53,21.9
2006,4,0.121,314.5,24.27,20.11,22.19
2006,5,0.117,315.34,23.83,19.02,21.43
2006,6,0.114,315.95,23.47,20,21.74
2006,7,0.111,315.9,23.71,26.73,25.22
2006,8,0.108,315.85,24.63,30.8,27.71
2006,9,0.105,315.82,25.31,32.71,29.01
2006,10,0.103,315.4,25.96,35.01,30.48
2006,11,0.104,314.75,28.81,36.21,32.51
2006,12,0.105,314.14,32.42,33.97,33.2
2006,13,0.107,313.17,36.12,32.75,34.43
2006,14,0.11,311.82,39.27,34.01,36.64
2006,15,0.116,309.39,40.63,41.03,40.83
2006,16,0.124,307.02,42.31,46.71,44.51
2006,17,0.138,305.65,48.11,42.9,45.51
2006,18,0.149,304.14,51.59,39.71,45.65
2006,19,0.155,302.9,52.25,41.23,46.74
2006,20,0.155,301.79,50.86,44.66,47.76
2006,21,0.149,301.33,48.78,42.43,45.61
2006,22,0.141,301.14,47.37,38.81,43.09
2006,23,0.13,300.4,45.31,40.14,42.73
2006,24,0.117,299.78,43.24,41.29,42.26
2006,25,0.105,299.3,42.12,41.35,41.73
2006,26,0.09,298.17,38.3,47.9,43.1
2006,27,0.081,297.48,36.27,54.16,45.21
2006,28,0.075,297.29,35.48,57.81,46.64
2006,29,0.075,298.32,39.3,53.17,46.23
2006,30,0.08,300.33,47.44,41.86,44.65
2006,31,0.083,301.8,52.76,35.3,44.03
2006,32,0.082,302.71,55.47,32.8,44.14
2006,33,0.081,303.36,57.16,31.27,44.22
2006,34,0.078,303.3,56.65,34.59,45.62
2006,35,0.078,303.29,57.04,40.42,48.73
2006,36,0.078,303.26,56.06,44.65,50.35
2006,37,0.081,303.55,53.44,48.67,51.06
2006,38,0.086,303.53,50.85,54.96,52.9
2006,39,0.091,302.68,46.73,64.17,55.45
2006,40,0.1,301.53,43.96,72.05,58.01
2006,41,0.116,300.85,45.96,76.7,61.33
2006,42,0.135,300.14,48.82,81.35,65.09
2006,43,0.157,299.37,52.84,84.82,68.83
2006,44,0.18,298.96,57.8,83.37,70.59
2006,45,0.201,299.13,63.49,79.16,71.33
2006,46,0.219,299.59,68.67,75.19,71.93
2006,47,0.231,300.09,72.38,73.47,72.93
2006,48,0.238,300.79,74.37,71.62,72.99
2006,49,0.239,301.9,75.21,68.41,71.81
2006,50,0.235,303.27,74.39,64.87,69.63
2006,51,0.227,304.56,72.32,62.85,67.59
2006,52,0.217,305.85,69.6,59.43,64.52
2007,1,0.206,307.29,67.11,55.57,61.34
2007,2,0.195,308.64,64.47,53.46,58.97
2007,3,0.184,309.79,60.36,54.26,57.31
2007,4,0.172,310.63,56.61,56.88,56.74
2007,5,0.162,311.39,54.21,59.54,56.87
2007,6,0.154,312.39,52.86,58.7,55.78
2007,7,0.147,313.52,53.24,54.38,53.81
2007,8,0.141,314.38,54.06,49.46,51.76
2007,9,0.136,314.72,54.25,47.18,50.71
2007,10,0.131,314.78,54.02,42.71,48.37
2007,11,0.128,314.4,53.45,40.04,46.74
2007,12,0.125,313.61,53.46,39.58,46.52
2007,13,0.124,312.48,54.89,39.47,47.18
2007,14,0.124,310.94,54.69,41.65,48.17
2007,15,0.127,308.95,51.59,44.38,47.98
2007,16,0.132,307.08,49.16,46.1,47.63
2007,17,0.139,305.65,48.26,42.81,45.54
2007,18,0.142,304.1,45.66,40.32,42.99
2007,19,0.145,303.34,44.1,36.83,40.47
2007,20,0.145,302.9,43.36,33.58,38.47
2007,21,0.14,302.33,41.24,32.49,36.87
2007,22,0.134,302.31,41.59,28.09,34.84
2007,23,0.126,302.01,42.57,27.09,34.83
2007,24,0.119,302.02,44.94,25.01,34.98
2007,25,0.111,302.2,47.87,21.25,34.56
2007,26,0.105,302.81,51.24,16.04,33.64
2007,27,0.101,303.71,53.7,11.01,32.36
2007,28,0.097,304.43,54.78,7.42,31.1
2007,29,0.094,305.13,56.06,5.11,30.58
2007,30,0.092,305.62,57.63,5.96,31.79
2007,31,0.086,305.68,56.48,9.99,33.23
2007,32,0.084,306.03,56.87,11.44,34.16
2007,33,0.083,306.39,59.9,10.58,35.24
2007,34,0.083,306.55,62.76,10.82,36.79
2007,35,0.085,306.98,66.79,13.05,39.92
2007,36,0.087,306.95,68.5,16.49,42.5
2007,37,0.091,306.83,66.3,20.45,43.37
2007,38,0.095,306.13,62.48,29.91,46.2
2007,39,0.105,305.38,61.7,36.51,49.1
2007,40,0.118,304.74,60.47,37.93,49.2
2007,41,0.132,304.44,58.17,40.17,49.17
2007,42,0.146,304.44,55.62,41.68,48.65
2007,43,0.157,304.41,52.74,42.18,47.46
2007,44,0.165,304.83,50.08,38.15,44.12
2007,45,0.167,305.44,46.92,34.5,40.71
2007,46,0.167,306.35,44.3,31.58,37.94
2007,47,0.166,307.58,41.82,28.41,35.12
2007,48,0.162,309.08,39.02,23.07,31.04
2007,49,0.157,310.46,36.38,17.3,26.84
2007,50,0.15,311.35,32.64,14.55,23.59
2007,51,0.141,311.85,28.81,14.44,21.62
2007,52,0.135,312.24,26.75,13.89,20.32
2008,1,0.13,312.75,24.82,14.13,19.48
2008,2,0.125,313.4,23.73,14.51,19.12
2008,3,0.123,313.99,24.06,16.76,20.41
2008,4,0.121,314.28,24.77,22.09,23.43
2008,5,0.119,314.57,25.58,27.26,26.42
2008,6,0.117,314.76,25.84,33.42,29.63
2008,7,0.115,315.17,27.84,36.05,31.95
2008,8,0.112,315.61,29.7,34.95,32.33
2008,9,0.109,315.92,30.62,32.51,31.57
2008,10,0.108,316.39,31.95,22.52,27.23
2008,11,0.106,316.62,32.13,13.36,22.74
2008,12,0.104,316.25,31.33,10.97,21.15
2008,13,0.102,315.28,30.51,12.15,21.33
2008,14,0.099,313.78,27.13,16.74,21.93
2008,15,0.098,311.7,22.38,22.85,22.62
2008,16,0.098,309.55,17.62,26.15,21.89
2008,17,0.099,307.44,14.73,26.77,20.75
2008,18,0.102,305.66,13.4,24.16,18.78
2008,19,0.106,304.04,12.7,29.35,21.03
2008,20,0.107,302.55,12.91,37.14,25.03
2008,21,0.106,301.33,13.51,42.33,27.92
2008,22,0.1,300.03,14.06,48.79,31.43
2008,23,0.094,299.31,15.24,49.36,32.3
2008,24,0.087,299.12,18.15,47.11,32.63
2008,25,0.08,299.01,21.35,44.8,33.08
2008,26,0.073,298.59,24.11,46.74,35.42
2008,27,0.066,298.07,24.94,52.06,38.5
2008,28,0.062,298.03,25.13,54.58,39.85
2008,29,0.058,298.31,25.24,54.85,40.05
2008,30,0.056,298.88,27.24,52.58,39.91
2008,31,0.058,299.9,31.24,48.04,39.64
2008,32,0.062,301.58,37.05,40.15,38.6
2008,33,0.067,303.19,43.54,32.32,37.93
2008,34,0.073,304.33,51.09,26.73,38.91
2008,35,0.078,304.83,57.78,28.6,43.19
2008,36,0.082,305.38,62.37,28.2,45.29
2008,37,0.087,305.56,61.97,31.34,46.66
2008,38,0.093,305.26,60.84,38.21,49.52
2008,39,0.101,304.52,58.35,45.28,51.82
2008,40,0.112,303.78,56.02,48.09,52.05
2008,41,0.125,303.25,54,52.35,53.17
2008,42,0.14,302.74,52.75,57.44,55.1
2008,43,0.155,302.87,52.35,55.22,53.78
2008,44,0.168,303.66,52.63,47.14,49.89
2008,45,0.176,304.54,52.7,40.78,46.74
2008,46,0.179,305.4,51.71,37.62,44.66
2008,47,0.179,306.51,49.96,34.92,42.44
2008,48,0.173,307.58,46.34,32.03,39.18
2008,49,0.166,308.65,42.49,28.51,35.5
2008,50,0.157,309.6,38.41,26.12,32.27
2008,51,0.149,310.67,34.95,23.09,29.02
2008,52,0.142,311.82,32.25,17.93,25.09
2009,1,0.135,312.62,29.27,16.24,22.75
2009,2,0.127,313.15,26.37,17.61,21.99
2009,3,0.123,313.89,24.9,18.69,21.79
2009,4,0.119,314.47,24.39,21.27,22.83
2009,5,0.116,314.72,24.25,26.7,25.47
2009,6,0.114,314.66,24.16,35.54,29.85
2009,7,0.112,314.85,26.29,40.49,33.39
2009,8,0.111,315.08,29.29,42.13,35.71
2009,9,0.109,314.71,30.31,49.3,39.8
2009,10,0.109,314.34,33.1,50.3,41.7
2009,11,0.11,314.27,36.51,43.01,39.76
2009,12,0.11,313.69,38.16,39.42,38.79
2009,13,0.108,312.2,38.49,42.51,40.5
2009,14,0.108,310.43,37.21,46.28,41.74
2009,15,0.111,308.69,36.07,46.6,41.34
2009,16,0.118,307.42,36.72,43.69,40.2
2009,17,0.125,305.89,36.61,41.06,38.84
2009,18,0.13,304.9,35.68,32.41,34.04
2009,19,0.133,304.72,34.07,23.01,28.54
2009,20,0.132,304.64,32.25,17.37,24.81
2009,21,0.128,304.71,31.41,11.11,21.26
2009,22,0.122,304.94,31.84,5.74,18.79
2009,23,0.115,305.09,32.73,2.95,17.84
2009,24,0.105,305.21,33.64,2.01,17.83
2009,25,0.096,304.78,34.92,3.1,19.01
2009,26,0.088,304.45,37.25,4.47,20.86
2009,27,0.082,304.43,38.23,5.61,21.92
2009,28,0.077,304.33,38.04,8.09,23.06
2009,29,0.072,303.89,37.56,14.25,25.9
2009,30,0.068,303.61,37.97,20.2,29.09
2009,31,0.067,303.92,39.62,21.99,30.8
2009,32,0.068,304.77,42.3,20,31.15
2009,33,0.07,305.78,46.01,15.19,30.6
2009,34,0.073,307.07,51.21,7.63,29.42
2009,35,0.076,308.34,55.89,3.77,29.83
2009,36,0.078,308.77,57.13,3.37,30.25
2009,37,0.081,308.77,54.27,4.27,29.27
2009,38,0.086,308.55,52.14,7.05,29.59
2009,39,0.093,307.94,49.58,10.77,30.17
2009,40,0.1,306.8,45.1,16.03,30.56
2009,41,0.11,305.46,42.18,29.65,35.92
2009,42,0.123,304.31,40.89,42.77,41.83
2009,43,0.137,303.95,41.41,45.9,43.65
2009,44,0.151,304.21,42.82,42.83,42.83
2009,45,0.16,304.81,43.58,38.84,41.21
2009,46,0.164,305.41,42.89,37.58,40.23
2009,47,0.163,305.86,40.82,38.83,39.83
2009,48,0.157,306.4,37.35,38.95,38.15
2009,49,0.151,307.28,34.22,36.56,35.39
2009,50,0.145,308.44,31.07,33.02,32.05
2009,51,0.139,309.77,28.59,28.65,28.62
2009,52,0.134,310.71,26.4,25.33,25.87
2010,1,0.117,310.84,18.57,29.24,23.91
2010,2,0.11,311.23,15.04,32.87,23.96
2010,3,0.103,311.89,12.13,36.11,24.12
2010,4,0.099,312.6,10.15,38.57,24.36
2010,5,0.094,312.74,7.95,46.18,27.06
2010,6,0.09,312.76,5.85,55.22,30.53
2010,7,0.085,312.65,4.7,65.37,35.03
2010,8,0.083,312.44,4.84,74.83,39.83
2010,9,0.083,312.13,5.76,81.37,43.56
2010,10,0.085,311.94,8.35,79.85,44.1
2010,11,0.088,311.89,12.34,71.68,42.01
2010,12,0.091,311.58,16.92,62.67,39.8
2010,13,0.094,310.61,21.14,58.38,39.76
2010,14,0.098,309.15,24.79,57.94,41.37
2010,15,0.104,307.22,27.38,58.51,42.94
2010,16,0.112,305.65,29.72,58.21,43.97
2010,17,0.118,303.75,30.03,60.25,45.14
2010,18,0.122,302.1,29.53,60.81,45.17
2010,19,0.125,301.34,28.84,58.07,43.46
2010,20,0.123,300.55,26.2,57.57,41.88
2010,21,0.116,299.77,22.88,57.85,40.37
2010,22,0.109,299.5,22.41,53.78,38.1
2010,23,0.1,299.27,22.5,49.67,36.09
2010,24,0.091,299.05,23.07,47.49,35.28
2010,25,0.081,298.78,23.83,46.06,34.94
2010,26,0.07,298.15,23.71,48.94,36.32
2010,27,0.065,298.33,24.96,49.01,36.99
2010,28,0.063,299.49,26.59,42.59,34.59
